idx_pk,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
15417,3,6,1,13,12,2,14,4,2,0,1,1,1,39,0
15418,3,4,0,14,13,4,4,0,4,1,1,1,2,39,1
15419,1,4,1,14,13,0,7,4,2,0,1,1,1,39,0
15420,4,5,0,0,10,4,13,0,4,1,1,1,2,39,1
15421,1,4,2,10,11,4,12,0,4,1,1,1,1,39,0
15422,2,4,4,9,9,3,7,1,4,1,1,1,0,39,0
15423,0,4,1,4,6,0,8,3,4,1,1,1,1,39,0
15424,4,0,4,6,5,3,0,1,2,1,1,1,1,39,0
15425,1,5,1,14,13,4,4,0,4,1,1,1,2,39,1
15426,1,0,4,15,14,0,0,1,4,1,3,1,1,39,0
15427,1,4,1,0,10,0,7,1,4,1,1,3,1,39,0
15428,0,4,4,9,9,0,6,3,4,1,1,1,1,39,0
15429,2,4,1,9,9,4,4,5,4,0,1,1,1,39,0
15430,0,4,3,0,10,0,12,1,4,0,1,1,1,39,0
15431,1,4,4,0,10,4,14,0,2,1,1,1,2,39,1
15432,2,4,2,0,10,4,1,0,4,1,1,1,1,39,0
15433,1,4,0,14,13,2,4,4,4,0,1,1,1,39,0
15434,1,4,4,13,12,2,12,4,4,0,3,1,1,39,0
15435,3,4,2,14,13,4,12,0,4,1,1,1,2,39,1
15436,1,4,2,12,16,4,10,0,4,1,3,1,3,39,1
15437,1,4,0,9,9,4,5,0,4,1,1,1,2,39,0
15438,0,4,1,9,9,0,7,2,4,0,1,1,1,39,0
15439,1,4,1,10,11,2,1,1,4,1,1,1,1,39,0
15440,4,4,3,4,6,2,7,1,4,0,1,1,1,39,0
15441,5,6,4,14,13,2,10,1,4,1,1,1,1,39,0
15442,1,4,4,9,9,2,7,1,4,1,1,1,1,39,0
15443,1,4,2,9,9,4,7,0,1,1,3,1,1,25,0
15444,0,4,3,9,9,4,10,3,4,0,1,1,1,0,0
15445,0,4,4,14,13,0,1,3,4,1,1,1,1,39,0
15446,2,1,3,10,11,2,13,1,4,1,1,1,1,39,0
15447,1,4,1,9,9,4,3,0,4,1,1,1,1,39,1
15448,1,4,4,1,15,4,10,0,4,1,1,1,2,39,0
15449,0,4,0,9,9,0,8,3,4,0,1,1,0,39,0
15450,1,6,4,14,13,4,4,5,4,0,1,3,1,39,1
15451,0,4,1,9,9,0,1,1,4,0,1,1,1,39,0
15452,4,4,1,9,9,2,8,1,4,0,1,1,0,39,0
15453,3,7,0,9,9,4,1,5,4,0,1,1,1,39,1
15454,2,4,2,0,10,0,1,1,4,0,1,1,1,39,0
15455,3,4,2,9,9,4,3,0,4,1,1,1,2,39,1
15456,0,6,2,0,10,0,8,3,4,0,1,1,1,26,0
15457,0,4,1,9,9,0,12,3,2,0,1,1,1,39,0
15458,4,4,4,6,5,2,1,1,4,1,1,1,1,39,0
15459,0,4,2,0,10,0,1,1,4,1,1,1,2,39,0
15460,2,4,3,14,13,4,10,0,4,1,1,1,4,39,1
15461,4,2,1,14,13,1,10,1,4,0,1,1,1,39,0
15462,2,4,2,13,12,4,12,0,4,1,1,1,2,39,1
15463,1,4,4,9,9,0,7,4,2,0,1,1,1,39,0
15464,0,0,3,3,7,3,0,4,2,0,1,1,1,39,0
15465,2,1,0,0,10,2,4,1,4,0,1,1,1,39,0
15466,1,5,2,0,10,4,4,0,1,1,1,3,1,35,1
15467,1,4,3,14,13,0,10,1,4,1,1,1,2,39,1
15468,1,4,0,2,8,5,8,1,2,0,1,1,1,39,0
15469,4,4,0,9,9,4,7,0,4,1,1,1,1,39,0
15470,2,4,2,10,11,4,4,5,4,0,3,1,1,39,1
15471,5,0,4,4,6,2,0,1,4,1,3,1,1,39,0
15472,5,2,3,9,9,1,4,2,4,0,1,1,1,39,0
15473,0,4,1,3,7,0,14,3,4,1,1,1,1,39,0
15474,0,4,4,9,9,0,7,3,4,1,1,1,1,39,0
15475,2,4,3,9,9,4,3,0,4,1,1,1,1,0,1
15476,0,0,4,9,9,0,0,3,4,0,1,1,1,39,0
15477,4,4,1,0,10,4,10,0,4,1,1,1,2,39,1
15478,0,7,1,14,13,4,4,5,4,0,1,1,1,39,0
15479,3,4,0,6,5,0,8,4,2,0,1,1,1,39,0
15480,1,4,0,9,9,0,1,1,4,1,1,1,1,39,0
15481,2,4,4,0,10,4,4,5,4,0,1,3,1,39,1
15482,1,4,3,9,9,2,7,1,4,1,1,1,1,39,0
15483,2,4,3,9,9,2,9,4,2,0,1,1,0,39,0
15484,2,0,4,9,9,4,0,0,2,1,1,1,1,39,0
15485,3,6,0,1,15,4,10,0,4,1,1,1,1,39,0
15486,3,4,2,9,9,0,4,4,4,0,1,1,1,39,0
15487,3,4,0,14,13,4,10,0,4,1,1,1,1,39,1
15488,2,4,0,0,10,4,3,0,4,1,1,1,1,39,0
15489,2,4,3,14,13,4,4,0,4,1,1,3,2,39,1
15490,3,4,4,9,9,2,7,1,4,1,1,1,1,39,0
15491,0,4,2,9,9,0,8,1,4,0,1,1,1,39,0
15492,2,6,0,9,9,4,5,0,4,1,1,1,1,39,0
15493,5,5,0,9,9,4,14,0,4,1,1,1,1,39,0
15494,4,4,2,1,15,4,10,0,4,1,1,1,2,39,1
15495,2,4,2,14,13,4,10,0,4,1,3,1,1,39,1
15496,5,4,3,9,9,1,1,1,4,0,3,1,0,11,1
15497,4,4,4,12,16,4,10,0,4,1,1,1,1,39,1
15498,3,2,0,7,4,0,8,4,2,0,1,1,1,39,0
15499,0,0,2,13,12,0,0,3,1,1,1,1,0,30,0
15500,1,1,0,9,9,0,1,1,4,1,1,1,1,39,0
15501,1,4,4,4,6,0,8,4,2,0,1,1,1,39,0
15502,0,7,0,0,10,0,1,3,4,0,1,1,0,39,0
15503,3,4,1,9,9,4,1,5,2,0,1,1,1,39,0
15504,0,4,3,14,13,0,10,3,4,1,1,1,1,39,0
15505,2,4,3,9,9,4,5,0,4,1,1,1,1,39,0
15506,2,4,4,0,10,2,8,4,4,0,1,1,1,39,0
15507,3,4,4,9,9,4,12,0,4,1,1,1,2,39,1
15508,1,4,2,14,13,0,12,1,4,1,1,1,3,39,1
15509,1,4,4,9,9,4,3,0,4,1,1,1,1,39,0
15510,0,7,1,0,10,0,11,1,4,1,1,1,1,39,0
15511,0,4,4,0,10,0,1,1,4,0,1,1,0,39,0
15512,0,4,4,0,10,0,4,3,4,1,1,1,0,39,0
15513,2,1,4,9,9,4,3,0,4,1,1,1,1,39,1
15514,3,7,0,0,10,4,4,0,4,1,1,1,1,39,0
15515,3,4,1,14,13,4,13,0,4,1,3,1,1,39,1
15516,4,4,3,0,10,2,1,4,4,0,1,1,1,39,0
15517,3,4,0,14,13,4,4,0,4,1,1,1,1,39,1
15518,0,4,3,3,7,4,8,0,4,1,1,1,1,39,0
15519,0,4,4,0,10,0,12,1,4,1,1,1,1,39,0
15520,0,4,3,9,9,0,4,3,4,0,1,1,1,39,0
15521,3,6,4,14,13,4,12,0,4,1,1,1,1,39,0
15522,0,4,4,9,9,0,3,3,4,1,1,1,1,39,0
15523,0,0,0,9,9,4,0,5,4,0,1,1,2,39,0
15524,2,4,1,0,10,2,12,4,4,0,1,1,2,39,1
15525,1,4,0,14,13,0,4,1,4,1,1,3,1,39,0
15526,0,4,2,9,9,4,6,0,4,1,1,1,1,39,0
15527,0,4,0,3,7,0,8,3,0,1,1,1,0,39,0
15528,2,5,1,0,10,4,10,5,4,0,1,1,1,0,1
15529,2,6,4,9,9,4,4,0,4,1,1,1,1,39,0
15530,1,4,1,14,13,0,12,1,4,1,1,1,1,39,0
15531,3,4,4,0,10,0,8,3,4,1,1,1,1,39,0
15532,3,0,4,9,9,4,0,0,4,1,1,1,1,39,0
15533,0,8,3,9,9,0,3,3,2,1,1,1,1,39,0
15534,1,4,2,9,9,2,8,4,4,0,1,1,4,39,0
15535,5,4,1,0,10,4,10,0,4,1,1,1,0,39,0
15536,0,4,1,0,10,0,4,1,2,1,1,1,2,26,0
15537,1,5,1,0,10,0,4,1,4,1,1,1,1,39,0
15538,3,4,3,9,9,4,4,5,4,0,1,1,1,39,1
15539,1,4,3,9,9,3,14,4,2,0,1,1,2,39,0
15540,3,6,2,4,6,0,3,1,4,1,1,1,1,39,0
15541,3,5,3,0,10,2,4,1,4,1,1,1,1,39,0
15542,0,0,1,4,6,0,0,3,4,1,1,1,1,39,0
15543,4,4,1,14,13,4,3,0,4,1,3,1,2,39,1
15544,0,4,2,0,10,0,4,3,2,1,1,1,1,39,0
15545,3,4,4,9,9,1,12,1,4,0,1,1,1,39,0
15546,3,5,3,15,14,4,12,0,4,1,1,1,1,39,1
15547,1,0,3,8,3,0,0,4,4,0,1,1,2,26,0
15548,3,4,3,2,8,5,6,1,3,1,1,1,2,6,0
15549,3,4,2,9,9,4,7,0,2,1,1,1,2,39,0
15550,2,4,2,14,13,4,10,0,4,1,1,1,2,39,0
15551,2,4,4,15,14,4,4,0,4,1,1,1,2,39,1
15552,1,4,0,14,13,4,8,5,4,0,1,1,1,39,0
15553,2,4,2,1,15,4,4,0,4,1,1,1,2,39,1
15554,0,4,4,0,10,0,12,3,4,1,1,1,1,39,0
15555,2,4,2,9,9,4,8,0,4,1,1,1,2,39,1
15556,2,4,2,15,14,4,12,0,4,1,1,1,1,39,1
15557,1,4,4,6,5,4,5,5,4,0,1,1,2,39,0
15558,2,4,0,14,13,4,10,0,4,1,1,3,1,39,1
15559,3,6,1,8,3,4,14,0,4,1,1,1,0,39,0
15560,3,4,4,9,9,4,3,0,2,1,1,1,1,23,0
15561,3,5,1,14,13,4,12,0,4,1,1,1,2,39,1
15562,1,2,4,14,13,0,13,1,2,1,1,3,2,39,1
15563,0,4,3,14,13,0,1,3,4,0,1,1,0,39,0
15564,1,4,3,0,10,0,8,1,4,0,1,1,1,39,0
15565,3,5,2,9,9,4,12,0,4,1,1,1,2,39,1
15566,1,1,3,0,10,4,11,0,4,1,1,1,2,39,0
15567,4,7,2,3,7,1,8,4,4,0,1,1,1,39,1
15568,1,4,1,9,9,4,5,0,4,1,1,1,1,39,0
15569,1,4,4,9,9,5,13,3,2,1,1,1,1,39,0
15570,2,4,2,9,9,3,3,4,4,1,1,1,1,39,0
15571,3,1,2,0,10,4,4,0,4,1,1,1,1,39,0
15572,1,4,2,9,9,2,1,1,4,0,1,1,1,39,0
15573,2,4,2,7,4,4,14,0,4,1,1,1,1,39,0
15574,5,4,0,5,2,4,14,0,2,1,1,1,0,39,0
15575,2,4,3,0,10,4,12,0,4,1,1,1,1,39,0
15576,5,6,4,1,15,4,10,0,4,1,1,3,2,39,1
15577,2,2,0,14,13,4,10,5,4,0,1,1,1,39,1
15578,2,4,0,3,7,4,3,0,4,1,1,1,1,39,0
15579,4,0,1,14,13,4,0,0,4,1,1,1,1,39,1
15580,2,0,2,3,7,4,0,0,4,1,1,1,1,7,0
15581,1,4,2,14,13,4,4,5,4,0,1,1,1,39,1
15582,0,4,0,0,10,0,1,1,4,0,1,1,0,39,0
15583,2,4,4,13,12,3,8,4,2,0,1,1,1,39,0
15584,1,0,2,10,11,2,0,1,4,0,1,1,1,10,0
15585,3,1,4,0,10,2,1,4,4,0,1,3,1,39,0
15586,3,4,2,13,12,4,10,5,2,0,3,1,1,39,1
15587,3,4,3,9,9,0,13,4,2,0,1,1,1,23,0
15588,4,5,2,9,9,2,3,1,4,1,1,1,1,39,0
15589,1,4,4,15,14,0,10,1,2,1,1,1,1,39,0
15590,1,4,0,14,13,4,4,0,4,1,1,1,2,39,1
15591,2,2,2,15,14,4,10,5,4,0,1,3,1,39,1
15592,3,4,0,0,10,4,13,0,4,1,1,1,1,39,1
15593,3,4,3,6,5,5,7,4,2,1,1,1,3,14,0
15594,1,4,3,15,14,0,13,4,2,0,1,1,1,0,0
15595,3,6,4,15,14,4,4,0,4,1,1,1,1,26,1
15596,5,0,1,9,9,4,0,0,4,1,1,1,2,39,0
15597,1,4,4,13,12,2,7,1,4,0,1,1,2,39,0
15598,4,0,2,9,9,4,0,0,4,1,1,1,0,39,0
15599,1,4,3,9,9,2,4,4,2,0,1,1,1,39,0
15600,4,6,1,14,13,2,8,1,4,0,1,1,0,39,0
15601,1,4,1,13,12,4,4,0,4,1,1,1,2,39,1
15602,1,4,1,14,13,0,10,1,4,1,1,1,1,39,0
15603,2,4,1,14,13,2,12,3,4,1,1,1,3,39,0
15604,3,4,1,14,13,4,4,0,4,1,3,1,2,39,1
15605,2,6,1,4,6,3,7,1,4,1,1,1,1,39,0
15606,1,4,3,9,9,4,7,0,4,1,1,1,1,39,0
15607,0,4,2,9,9,0,1,4,4,0,1,1,1,39,0
15608,1,4,2,14,13,0,10,3,4,0,1,3,1,39,1
15609,4,4,2,9,9,4,12,0,4,1,1,1,2,0,0
15610,1,4,3,13,12,2,10,4,4,0,1,3,1,39,0
15611,0,4,4,9,9,0,12,1,4,1,1,1,2,39,0
15612,4,4,3,0,10,4,13,0,4,1,1,1,1,39,1
15613,0,2,3,10,11,0,1,3,4,0,1,1,0,0,0
15614,3,4,1,0,10,0,3,3,4,1,1,1,1,39,0
15615,2,4,2,14,13,0,4,1,4,1,1,1,1,39,0
15616,1,0,3,9,9,4,0,5,4,0,1,1,1,26,0
15617,3,4,0,0,10,2,9,4,4,0,1,1,1,39,0
15618,2,2,4,1,15,4,10,0,4,1,1,1,2,39,1
15619,3,4,2,14,13,4,12,0,2,1,1,1,1,39,1
15620,2,4,3,0,10,4,8,0,4,1,1,3,2,39,0
15621,2,4,3,9,9,4,4,0,4,1,1,1,1,39,1
15622,3,4,0,9,9,4,12,0,4,1,3,1,1,39,0
15623,2,4,3,0,10,2,4,1,4,0,1,1,0,39,0
15624,1,4,0,14,13,2,8,4,3,0,1,1,1,39,0
15625,5,2,0,9,9,4,3,0,4,1,1,3,1,39,0
15626,4,4,2,1,15,0,10,1,4,1,1,1,2,39,0
15627,4,4,2,14,13,4,4,0,4,1,1,1,1,39,1
15628,1,4,4,4,6,0,3,1,4,1,1,1,1,26,0
15629,1,4,2,14,13,4,12,0,4,1,1,1,2,39,1
15630,1,4,0,14,13,4,7,0,4,1,1,3,2,39,1
15631,2,7,0,9,9,4,4,0,4,1,1,1,1,39,1
15632,4,4,0,10,11,4,3,0,4,1,1,1,2,39,1
15633,4,4,1,15,14,4,10,0,4,1,1,1,2,39,1
15634,1,4,1,0,10,4,3,0,4,1,1,1,1,39,0
15635,2,4,3,9,9,1,3,1,4,0,1,1,1,39,0
15636,3,4,2,0,10,4,3,0,4,1,1,1,1,39,1
15637,2,4,1,0,10,4,3,0,2,1,1,1,1,39,0
15638,2,4,3,1,15,2,4,1,4,1,1,1,2,39,0
15639,0,4,4,0,10,0,1,3,4,1,1,1,0,39,0
15640,0,4,3,9,9,4,6,0,2,1,1,1,3,39,0
15641,4,6,0,1,15,4,5,0,4,1,1,1,1,39,0
15642,2,4,2,9,9,4,7,0,4,1,1,1,1,39,1
15643,5,0,0,0,10,1,0,4,1,0,1,1,0,39,0
15644,1,4,4,15,14,4,4,0,1,1,1,1,3,17,1
15645,1,4,2,0,10,2,6,3,4,1,1,1,1,39,0
15646,1,4,1,9,9,0,3,1,2,0,1,1,2,39,0
15647,2,4,1,10,11,2,3,4,4,1,1,1,2,39,1
15648,1,6,0,0,10,4,12,0,4,1,1,1,2,39,0
15649,2,1,2,10,11,3,1,1,2,1,1,1,1,39,0
15650,5,6,3,0,10,2,14,1,4,0,1,1,0,39,0
15651,2,4,0,14,13,4,3,0,4,1,1,1,3,39,1
15652,4,4,3,9,9,4,10,0,4,1,1,1,1,39,0
15653,2,4,1,9,9,0,1,3,4,0,1,1,1,39,0
15654,3,4,3,14,13,4,4,0,4,1,3,1,2,39,1
15655,2,4,3,10,11,4,12,0,4,1,1,1,1,39,0
15656,1,4,0,14,13,4,12,0,4,1,1,1,2,39,0
15657,1,4,3,9,9,0,8,4,4,0,1,1,1,39,0
15658,2,1,1,0,10,4,1,0,4,1,1,1,2,39,0
15659,1,2,0,14,13,0,11,1,4,1,1,1,1,39,0
15660,3,5,4,0,10,2,4,1,4,1,1,1,3,39,1
15661,3,4,2,14,13,2,5,1,4,1,1,1,1,39,0
15662,5,4,1,9,9,1,8,1,4,0,1,1,0,39,0
15663,1,1,1,0,10,0,8,1,4,0,1,1,0,39,0
15664,3,1,0,1,15,4,10,0,4,1,3,1,2,39,1
15665,1,4,2,9,9,0,12,1,4,0,1,1,1,39,0
15666,2,4,0,14,13,4,10,0,4,1,1,1,1,9,1
15667,5,4,1,9,9,1,9,1,4,0,1,1,0,39,0
15668,4,1,3,15,14,4,1,0,4,1,1,1,1,22,1
15669,1,4,4,14,13,4,4,0,2,1,1,3,1,39,1
15670,1,4,1,14,13,4,3,0,4,1,1,1,1,39,1
15671,2,4,3,9,9,4,7,0,4,1,3,1,1,39,0
15672,4,6,1,9,9,2,3,1,2,1,1,1,2,0,0
15673,1,4,3,14,13,0,13,3,4,0,1,1,1,39,0
15674,2,0,0,10,11,4,0,5,0,0,1,1,1,39,0
15675,2,4,1,0,10,2,1,3,4,0,1,1,1,39,0
15676,0,4,4,9,9,0,6,2,4,1,1,1,1,39,0
15677,3,4,1,9,9,4,4,5,4,0,1,1,1,39,0
15678,2,6,2,14,13,0,10,1,4,1,1,1,2,0,0
15679,2,2,2,15,14,4,10,0,4,1,1,1,2,39,1
15680,0,4,3,0,10,0,12,3,4,1,1,1,1,39,0
15681,3,4,1,9,9,4,3,0,4,1,1,1,1,31,0
15682,0,4,0,9,9,0,5,1,4,1,1,1,1,39,0
15683,2,2,0,0,10,2,1,4,4,0,1,1,1,39,0
15684,4,6,0,9,9,3,8,1,2,1,1,3,2,39,0
15685,0,0,1,0,10,0,0,3,4,0,1,1,0,39,0
15686,3,4,2,9,9,4,7,0,4,1,1,1,2,39,0
15687,1,4,4,9,9,5,3,2,4,1,1,1,1,39,0
15688,3,6,4,13,12,2,3,1,4,1,1,1,1,39,0
15689,2,4,0,10,11,4,4,0,4,1,1,1,2,39,1
15690,4,4,1,9,9,0,8,1,2,1,1,1,2,39,0
15691,3,4,1,15,14,4,10,0,4,1,1,3,1,39,1
15692,2,5,1,14,13,4,12,0,1,1,3,1,1,0,1
15693,5,6,2,9,9,4,5,0,4,1,3,1,1,39,0
15694,1,4,2,0,10,0,8,1,4,1,1,1,1,39,0
15695,0,8,4,9,9,0,6,3,4,1,3,1,1,39,0
15696,0,0,1,3,7,0,0,2,4,1,1,1,0,39,0
15697,1,4,3,9,9,0,7,1,4,1,1,1,2,39,0
15698,1,4,0,15,14,4,10,0,1,1,1,1,1,19,0
15699,4,4,0,9,9,2,3,1,4,1,1,1,2,39,0
15700,2,4,4,9,9,4,8,0,4,1,1,1,2,39,0
15701,1,4,3,0,10,4,4,0,4,1,1,1,2,39,0
15702,0,4,1,9,9,0,12,1,4,0,1,3,1,39,0
15703,2,4,4,4,6,1,7,1,2,1,1,3,1,39,0
15704,0,4,3,14,13,0,4,1,4,0,1,1,1,39,0
15705,1,6,0,0,10,0,3,1,4,1,1,1,1,39,0
15706,4,6,0,15,14,2,12,1,4,1,1,3,2,39,0
15707,1,6,3,9,9,4,3,0,4,1,1,1,1,39,0
15708,3,5,0,12,16,4,10,0,2,1,1,1,2,39,1
15709,2,6,0,9,9,4,4,0,4,1,1,1,4,39,0
15710,1,6,4,3,7,0,3,1,4,1,1,1,2,39,1
15711,1,4,2,9,9,2,3,1,4,1,1,1,2,39,0
15712,0,4,3,14,13,0,1,1,4,1,1,1,1,39,1
15713,1,5,4,14,13,0,4,1,4,1,1,1,1,39,0
15714,2,4,0,13,12,4,8,0,4,1,1,1,1,8,0
15715,2,4,4,9,9,4,3,0,4,1,1,1,1,39,0
15716,3,4,1,0,10,2,12,4,4,0,1,1,1,39,0
15717,2,4,4,9,9,1,7,4,4,0,1,1,0,39,0
15718,4,4,2,9,9,4,4,0,4,1,1,1,1,39,1
15719,3,6,4,9,9,4,8,0,4,1,1,1,1,39,0
15720,3,6,1,9,9,5,3,1,4,1,1,1,1,39,0
15721,2,4,0,9,9,4,10,5,4,0,1,1,0,39,0
15722,3,4,3,9,9,4,3,0,4,1,1,1,1,39,0
15723,2,4,1,9,9,2,7,4,4,1,1,1,1,39,0
15724,2,4,2,9,9,0,12,1,4,0,1,1,0,39,0
15725,0,4,0,9,9,0,14,1,4,1,1,1,1,39,0
15726,2,4,1,13,12,4,4,0,4,1,3,1,2,39,1
15727,2,7,0,12,16,4,10,0,4,1,1,1,2,39,1
15728,1,4,4,0,10,0,6,3,2,1,1,1,1,39,0
15729,1,4,1,14,13,4,12,5,4,0,1,1,2,39,0
15730,2,2,2,15,14,0,10,1,4,0,1,1,1,39,0
15731,2,5,3,9,9,4,12,0,4,1,1,3,2,39,1
15732,2,6,1,0,10,0,8,1,4,0,1,1,0,39,0
15733,1,4,1,14,13,0,10,1,4,1,1,1,1,39,0
15734,3,1,3,0,10,4,6,0,3,1,1,1,1,0,0
15735,2,1,4,9,9,2,3,1,4,1,1,1,1,39,0
15736,1,1,4,15,14,4,14,0,2,1,1,1,1,27,0
15737,1,5,3,9,9,4,12,0,2,1,3,1,1,39,1
15738,1,4,0,14,13,4,4,0,4,1,1,1,2,39,1
15739,2,4,2,15,14,4,10,0,4,1,1,1,2,39,0
15740,2,2,2,9,9,2,8,3,2,0,1,1,1,39,0
15741,3,1,4,13,12,4,8,0,4,1,3,1,1,39,1
15742,0,4,3,9,9,0,8,1,4,1,1,1,1,39,0
15743,0,0,1,0,10,0,0,3,4,1,1,1,1,39,0
15744,3,4,4,10,11,4,10,0,4,1,1,1,1,39,1
15745,3,5,0,12,16,2,4,1,4,1,3,1,2,39,1
15746,1,4,2,14,13,4,12,0,4,1,1,1,1,39,1
15747,1,4,3,10,11,0,3,1,4,1,1,1,1,39,0
15748,4,4,4,9,9,4,1,0,4,1,1,1,1,39,0
15749,3,1,1,14,13,4,10,0,4,1,1,1,1,39,1
15750,2,4,1,9,9,4,14,0,4,1,1,1,1,39,0
15751,0,4,1,0,10,0,1,3,4,1,1,1,0,39,0
15752,2,4,1,10,11,4,3,0,4,1,1,1,1,39,0
15753,2,4,0,9,9,4,4,0,4,1,1,1,1,39,0
15754,3,4,4,9,9,4,14,0,4,1,1,1,2,39,1
15755,4,4,3,3,7,4,3,0,4,1,1,1,1,39,0
15756,1,4,2,9,9,0,14,1,2,1,3,1,1,39,0
15757,4,2,2,15,14,2,10,1,4,1,1,1,1,39,1
15758,0,4,0,14,13,0,12,1,4,1,1,1,2,39,0
15759,2,4,4,10,11,4,7,0,4,1,3,1,1,39,0
15760,3,7,1,15,14,4,4,0,4,1,1,1,2,39,1
15761,1,4,3,9,9,4,6,0,4,1,1,1,2,39,0
15762,2,2,1,9,9,4,1,5,1,0,1,1,1,3,1
15763,1,4,3,9,9,4,3,0,4,1,1,1,1,26,0
15764,1,4,1,6,5,3,1,1,4,1,1,1,2,39,0
15765,1,4,0,0,10,4,10,0,4,1,1,1,1,39,0
15766,2,4,1,3,7,4,6,0,4,1,1,1,1,39,0
15767,1,4,0,14,13,4,12,0,4,1,3,1,2,39,1
15768,3,4,1,14,13,5,10,2,1,0,1,1,1,30,1
15769,2,2,2,15,14,2,10,1,4,0,1,1,1,39,0
15770,2,4,1,9,9,2,4,1,4,0,1,1,1,39,0
15771,1,4,0,6,5,0,8,3,4,1,1,1,1,39,0
15772,0,4,4,7,4,0,3,3,4,1,1,1,1,39,0
15773,4,0,1,9,9,1,0,1,4,0,1,1,0,39,0
15774,2,4,0,0,10,4,1,0,4,1,3,1,1,39,1
15775,3,6,2,14,13,4,12,0,4,1,3,1,2,39,1
15776,2,5,0,14,13,1,10,4,4,0,1,1,1,39,0
15777,3,4,1,9,9,4,3,0,4,1,3,1,3,39,1
15778,1,0,2,3,7,2,0,4,4,0,1,1,1,39,0
15779,3,7,4,9,9,2,4,1,4,1,1,3,1,39,0
15780,1,2,3,13,12,4,3,0,4,1,1,1,2,39,0
15781,2,4,2,4,6,0,3,3,4,1,1,1,1,39,0
15782,0,0,2,0,10,0,0,3,4,0,1,1,1,39,0
15783,2,1,3,12,16,3,10,4,2,0,1,1,1,39,1
15784,0,4,1,0,10,0,1,1,4,0,1,1,1,39,0
15785,3,4,4,1,15,4,10,0,4,1,1,1,2,39,1
15786,2,6,1,9,9,4,5,0,4,1,1,1,3,39,0
15787,2,4,2,9,9,4,14,0,4,1,1,3,2,39,1
15788,5,4,0,7,4,4,3,0,4,1,3,1,1,39,0
15789,2,4,4,14,13,5,3,1,2,1,1,1,1,6,0
15790,3,6,3,15,14,0,4,1,2,1,1,1,1,39,0
15791,2,4,4,10,11,4,13,0,4,1,1,1,1,39,0
15792,1,6,3,14,13,4,4,0,4,1,1,3,1,0,0
15793,2,4,0,9,9,0,8,3,2,1,1,1,1,39,0
15794,0,4,1,0,10,4,1,0,2,1,1,1,1,39,0
15795,3,6,0,9,9,4,5,0,4,1,1,1,4,39,0
15796,0,4,3,9,9,0,8,1,4,0,3,1,1,39,0
15797,0,4,3,6,5,0,8,3,4,0,1,1,2,26,0
15798,2,4,3,9,9,0,3,1,4,1,1,1,1,39,0
15799,0,4,4,0,10,0,1,1,4,0,1,1,1,39,0
15800,2,4,1,9,9,0,7,1,4,0,1,1,1,39,0
15801,1,4,3,10,11,4,3,0,4,1,1,1,2,39,0
15802,2,2,4,0,10,2,4,1,4,1,1,1,2,39,0
15803,0,4,1,13,12,0,12,3,4,0,1,1,1,39,0
15804,2,4,3,9,9,0,4,1,4,1,1,3,2,9,1
15805,3,2,0,9,9,2,1,1,4,0,3,1,0,39,0
15806,2,5,0,13,12,4,10,0,4,1,1,1,2,39,1
15807,0,4,3,9,9,0,3,3,4,1,1,1,1,39,0
15808,1,4,2,9,9,2,1,3,4,1,1,1,1,39,0
15809,4,6,1,9,9,4,12,0,4,1,1,1,3,39,1
15810,2,4,3,9,9,4,3,0,4,1,1,1,2,39,0
15811,0,4,0,9,9,0,8,3,4,1,1,1,1,39,0
15812,2,4,4,14,13,4,10,5,4,0,1,1,1,39,1
15813,1,1,0,1,15,4,10,0,4,1,3,1,2,39,1
15814,2,7,2,9,9,2,14,1,4,1,1,1,2,39,0
15815,0,4,4,9,9,4,7,0,2,1,1,1,2,39,0
15816,1,4,1,13,12,4,3,0,4,1,1,1,2,39,0
15817,3,4,4,0,10,4,3,0,4,1,1,1,2,39,1
15818,3,4,4,0,10,2,3,1,4,1,1,1,1,39,0
15819,0,4,4,9,9,0,5,3,4,1,1,1,1,39,0
15820,0,4,0,14,13,4,1,3,0,0,3,1,1,39,0
15821,1,4,1,9,9,4,1,0,4,1,1,1,1,39,0
15822,0,4,2,13,12,0,1,3,4,0,1,1,0,39,0
15823,0,4,4,0,10,0,3,1,4,1,1,1,1,39,0
15824,3,4,3,14,13,2,12,2,4,0,1,1,1,39,0
15825,1,4,1,2,8,4,7,0,4,1,1,1,1,39,0
15826,4,4,1,0,10,1,8,4,4,0,1,1,1,39,0
15827,2,6,0,9,9,0,5,4,4,1,1,1,2,39,0
15828,4,4,2,7,4,5,7,1,4,1,1,1,1,13,0
15829,2,4,0,9,9,4,3,5,4,0,1,1,1,39,1
15830,3,4,4,9,9,4,3,0,4,1,1,1,2,39,1
15831,2,4,4,15,14,0,10,1,4,1,1,1,2,39,1
15832,4,7,3,12,16,4,10,0,4,1,1,3,1,39,1
15833,0,4,4,0,10,0,12,3,4,0,1,1,1,39,0
15834,0,4,3,15,14,4,7,1,4,1,1,1,1,26,0
15835,1,4,1,9,9,0,1,1,4,0,1,1,1,39,0
15836,3,4,0,14,13,2,10,4,4,0,1,1,2,9,0
15837,3,4,4,5,2,5,5,1,4,1,1,1,0,26,0
15838,0,4,0,9,9,0,4,4,4,0,1,1,1,39,0
